type;brand;brand_cyrillic;model;model_cyrillic;generation;body;modification;year_from;year_to;popular
LCV;УАЗ;уаз;Профи;;;;;;;1
LCV;УАЗ;уаз;Профи (двухрядная кабина);;;;;;;1
LCV;ЭЛЬТАВР;Эльтавр;Дилижанс;Дилижанс;;;;;;0
LCV;ЭЛЬТАВР;Эльтавр;Як;Як;;;;;;0
AGRICULTURAL;Agromehanika;АГРОМЕХАНИКА;AGT 850;АГТ_850;;;;;;0
AGRICULTURAL;Agromet;Агромет;Anna Z-644;Анна З-644;;;;;;0
AGRICULTURAL;Agrostroj;Агростродж;TZ-4K;ТЗ-4К;;;;;;0
AGRICULTURAL;Ahwi;Ахви;RT;РТ;;;;;;0
AGRICULTURAL;Amazone;Амазоне;Citan;Ситан;;;;;;0
AGRICULTURAL;Amazone;Амазоне;D9;Д9;;;;;;0
AGRICULTURAL;Amazone;Амазоне;DMC;ДМЦ;;;;;;0
AGRICULTURAL;Amazone;Амазоне;EDX;;;;;;;0
AGRICULTURAL;Amazone;Амазоне;UG;УГ;;;;;;0
AGRICULTURAL;Amazone;Амазоне;UX 11200;УХ 11200;;;;;;0
AGRICULTURAL;Antonio Carraro;Антонио Карраро;TTR-4400;ТТР-4400;;;;;;0
AGRICULTURAL;Bagram;Баграм;B/6;Б/6;;;;;;0
AGRICULTURAL;Bourgault;Боургаулт;4100;;;;;;;0
AGRICULTURAL;Bourgault;Боургаулт;6000;;;;;;;0
AGRICULTURAL;Bourgault;Боургаулт;7200;;;;;;;0
AGRICULTURAL;Brait;Браит;135;;;;;;;0
AGRICULTURAL;Brait;Браит;135DAE;135ДАЕ;;;;;;0
AGRICULTURAL;Brait;Браит;135DEB;135ДEБ;;;;;;0
AGRICULTURAL;Brait;Браит;135GB;135ГБ;;;;;;0
AGRICULTURAL;Brait;Браит;135GC;135ГС;;;;;;0
AGRICULTURAL;Brait;Браит;135GD;135ГД;;;;;;0
AGRICULTURAL;Brait;Браит;BR-75;БР-75;;;;;;0
AGRICULTURAL;Brait;Браит;BR-80;БР-80;;;;;;0
AGRICULTURAL;Branson;Брэнсон;1905H;;;;;;;0
AGRICULTURAL;Branson;Брэнсон;K78;;;;;;;0
AGRICULTURAL;Branson;Брэнсон;Серия 00;;;;;;;0
AGRICULTURAL;Branson;Брэнсон;Серия 25C;;;;;;;0
AGRICULTURAL;Branson;Брэнсон;Серия 25R;;;;;;;0
AGRICULTURAL;Branson;Брэнсон;Серия F;;;;;;;0
AGRICULTURAL;Caiman;Кайман;Eco Max 50SC2;Эко Макс 50СЦ2;;;;;;0
AGRICULTURAL;Caiman;Кайман;Eco Max 60SC2;Эко Макс 60СЦ2;;;;;;0
AGRICULTURAL;Caiman;Кайман;Mokko 40C2;Мокко 40Ц2;;;;;;0
AGRICULTURAL;Caiman;Кайман;Nano 40K;Нано 40К;;;;;;0
AGRICULTURAL;Caiman;Кайман;Neo 50SC3;Нео 50СЦ3;;;;;;0
AGRICULTURAL;Caiman;Кайман;Neo 60HC3;Нео 60ХЦ3;;;;;;0
AGRICULTURAL;Caiman;Кайман;Quatro Max 60S;Кватро Макс 60С;;;;;;0
AGRICULTURAL;Caiman;Кайман;Quatro Max 70S;Кватро Макс 70С;;;;;;0
AGRICULTURAL;Caiman;Кайман;Terro 50SC2;Терро 50СЦ2;;;;;;0
AGRICULTURAL;Caiman;Кайман;Trio 70C3;Трио 70Ц3;;;;;;0
AGRICULTURAL;Caiman;Кайман;Turbo 1000;Турбо 1000;;;;;;0
AGRICULTURAL;Caiman;Кайман;Vario 55H;Варио 55Х;;;;;;0
AGRICULTURAL;Caiman;Кайман;Vario 60H;Варио 60Х;;;;;;0
AGRICULTURAL;Caiman;Кайман;Vario 60S;Варио 60С;;;;;;0
AGRICULTURAL;Caiman;Кайман;Vario 70S;Варио 70С;;;;;;0
AGRICULTURAL;Carver;Карвер;MT-650;МТ-650;;;;;;0
AGRICULTURAL;Carver;Карвер;MT-900;МТ-900;;;;;;0
AGRICULTURAL;Carver;Карвер;MTL-650;МТЛ-650;;;;;;0
AGRICULTURAL;Case IH;Касе ИХ;Axial-Flow;Аксиал-Флов;;;;;;0
AGRICULTURAL;Case IH;Касе ИХ;Farmall;Фармалл;;;;;;0
AGRICULTURAL;Case IH;Касе ИХ;Magnum;Магнум;;;;;;0
AGRICULTURAL;Case IH;Касе ИХ;Puma;Пума;;;;;;0
AGRICULTURAL;Case IH;Касе ИХ;Steiger;Штейгер;;;;;;0
AGRICULTURAL;Caterpillar;Катерпиллар;320GC;;;;;;;0
AGRICULTURAL;Caterpillar;Катерпиллар;525;;;;;;;0
AGRICULTURAL;Caterpillar;Катерпиллар;Challenger;Чэлленджер;;;;;;0
AGRICULTURAL;Catmann;Кэтман;MT-242;МТ-242;;;;;;0
AGRICULTURAL;Catmann;Кэтман;MT-350;;;;;;;0
AGRICULTURAL;Catmann;Кэтман;T-18;T-18;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-150;ХД-150;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-35.3;;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-35.4;;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-355;;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-65.4;;;;;;;0
AGRICULTURAL;Catmann;Кэтман;XD-65.4 XENUM;;;;;;;0
AGRICULTURAL;Challenger;Челленджер;MT 685;МТ 685;;;;;;0
AGRICULTURAL;Challenger;Челленджер;MT 765;МТ 765;;;;;;0
AGRICULTURAL;Challenger;Челленджер;MT 855B;МТ 855Б;;;;;;0
AGRICULTURAL;Chery;Чери;RD;РД;;;;;;0
AGRICULTURAL;Claas;Клаас;Axion 850;Аксион 850;;;;;;0
AGRICULTURAL;Claas;Клаас;Dominator 204;Доминатор 204;;;;;;0
AGRICULTURAL;Claas;Клаас;Jaguar 850;Ягуар 850;;;;;;0
AGRICULTURAL;Claas;Клаас;Lexion 480;Лексион 480;;;;;;0
AGRICULTURAL;Claas;Клаас;MEGA;МЕГА;;;;;;0
AGRICULTURAL;Claas;Клаас;Quadrant;Квадрант;;;;;;0
AGRICULTURAL;Claas;Клаас;Tucano;Тукано;;;;;;0
AGRICULTURAL;Claas;Клаас;Xerion;Ксерион;;;;;;0
AGRICULTURAL;Craftsman;Крафтсман;GT6000;ГТ6000;;;;;;0
AGRICULTURAL;Crosser;Кроссер;CR-M12E-1 Premium;ЦР-М12Е-1 Премиум;;;;;;0
AGRICULTURAL;Deutz-Fahr;Дойтз-фахр;6095HTS;6095ХТС;;;;;;0
AGRICULTURAL;Deutz-Fahr;Дойтз-фахр;Agrotron;Агротрон;;;;;;0
AGRICULTURAL;DongFeng;ДонгФенг;DF;;;;;;;0
AGRICULTURAL;DongFeng;ДонгФенг;DFA 1062;;;;;;;0
AGRICULTURAL;ECHO;Экхо;Bear Cat CH6730H;Биар Кэт ЦХ6730Х;;;;;;0
AGRICULTURAL;Energreen;Енергрин;ILF 1000;;;;;;;0
AGRICULTURAL;Energreen;Енергрин;ILF B2000;;;;;;;0
AGRICULTURAL;Energreen;Енергрин;ILF S1500;;;;;;;0
AGRICULTURAL;Energreen;Енергрин;RoboGreen;;;;;;;0
AGRICULTURAL;Fecon;Фекон;FTX140;ФТХ140;;;;;;0
AGRICULTURAL;Fecon;Фекон;FTX148-L;ФТХ148-Л;;;;;;0
AGRICULTURAL;Fendt;Фент;Favorit 824;Фаворит 824;;;;;;0
AGRICULTURAL;Fendt;Фент;Vario 716;;;;;;;0
AGRICULTURAL;Fendt;Фент;Vario 718;;;;;;;0
AGRICULTURAL;Fendt;Фент;Vario 930;Варио 930;;;;;;0
AGRICULTURAL;Fengshou;Фингшоу;150;;;;;;;0
AGRICULTURAL;Fengshou;Фингшоу;180;;;;;;;0
AGRICULTURAL;Ferrari;Феррари;Cromo K60 AR;Кромо К60 АР;;;;;;0
AGRICULTURAL;Ferrari;Феррари;Cromo K60 RS;Кромо К60 РС;;;;;;0
AGRICULTURAL;Forst;Форст;ST6;;;;;;;0
AGRICULTURAL;Forst;Форст;ST6P;;;;;;;0
AGRICULTURAL;Forst;Форст;ST8;;;;;;;0
AGRICULTURAL;Forst;Форст;TR6;;;;;;;0
AGRICULTURAL;Forst;Форст;TR8;;;;;;;0
AGRICULTURAL;Forst;Форст;XR8;;;;;;;0
AGRICULTURAL;Fortschritt;Фортшрит;E281;Е281;;;;;;0
AGRICULTURAL;Fortschritt;Фортшрит;E302;Е302;;;;;;0
AGRICULTURAL;Fortschritt;Фортшрит;E303;Е303;;;;;;0
AGRICULTURAL;Fortschritt;Фортшрит;E516;Е516;;;;;;0
AGRICULTURAL;Forward;Форвард;FHT-52;ФХТ-52;;;;;;0
AGRICULTURAL;Forward;Форвард;FHT-70;ФХТ-70;;;;;;0
AGRICULTURAL;Forward;Форвард;FHT-950;ФХТ-950;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-01-6.5F;ФЗ-01-6.5Ф;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-01-6.5FE;ФЗ-01-6.5ФЕ;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-01-9.0FE;ФЗ-01-9.0ФЕ;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-02-6.5F;ФЗ-02-6.5Ф;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-02-6.5FE;ФЗ-02-6.5ФЕ;;;;;;0
AGRICULTURAL;Forza;Форза;FZ-02-9.0FE;ФЗ-02-9.0ФЕ;;;;;;0
AGRICULTURAL;Forza;Форза;МБ-105/7.0;;;;;;;0
AGRICULTURAL;Forza;Форза;МБ-105/9.0;;;;;;;0
AGRICULTURAL;Forza;Форза;МБ-105М;;;;;;;0
AGRICULTURAL;Forza;Форза;МБД-105;;;;;;;0
AGRICULTURAL;Forza;Форза;МБН-02-9.0Е;;;;;;;0
AGRICULTURAL;Foton;Фотон;TB;;;;;;;0
AGRICULTURAL;Foton;Фотон;TE;;;;;;;0
AGRICULTURAL;Foton;Фотон;TG;;;;;;;0
AGRICULTURAL;Franz Kleine;Франц Кляйне;Cleanliner Mega;;;;;;;0
AGRICULTURAL;Franz Kleine;Франц Кляйне;SF 10-2;СФ 10-2;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;GS-T12;ГС-Т12;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;GS-T15;ГС-Т15;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;GS-T24;ГС-Т24;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;MT12;МТ12;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут Т-15;;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут Т-18;;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут Т-25;;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут Т-254C;;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут Т-504С;;;;;;;0
AGRICULTURAL;Garden Scout;Гарден Скаут;Скаут ТВ-804С;;;;;;;0
AGRICULTURAL;Goldoni;Голдони;Aster;Астер;;;;;;0
AGRICULTURAL;Grimme;Гримм;DR1500;ДР1500;;;;;;0
AGRICULTURAL;Grimme;Гримм;SE75;СЕ75;;;;;;0
AGRICULTURAL;Hatzenbichler;Хэтзенбихлер;Terminator TH9;;;;;;;0
AGRICULTURAL;Heizohack;Хейзохак;HM14-800;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;C174;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;CX15;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;E204;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;E25;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;N209;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;N249;;;;;;;0
AGRICULTURAL;Hinomoto;Хиномото;NX221;;;;;;;0
AGRICULTURAL;Holmer;Холмер;Комбайны свеклоуборочные;;;;;;;0
AGRICULTURAL;Honda;Хонда;Mighty 13R;;;;;;;0
AGRICULTURAL;Honda;Хонда;TX20;;;;;;;0
AGRICULTURAL;Horsch;Хорсч;Pronto 9RX;;;;;;;0
AGRICULTURAL;Huanghai Jinma;Хуангхай Джинма;JM - Series;;;;;;;0
AGRICULTURAL;Husqvarna;Хускварна;PF 21 AWD;ПФ 21 АВД;;;;;;0
AGRICULTURAL;Husqvarna;Хускварна;TF 230;;;;;;;0
AGRICULTURAL;Husqvarna;Хускварна;TF 338;;;;;;;0
AGRICULTURAL;Husqvarna;Хускварна;TF 434P;;;;;;;0
AGRICULTURAL;Husqvarna;Хускварна;TF 536;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-1.8;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-5.5;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-6.5;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-7.0;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-7.5;;;;;;;0
AGRICULTURAL;Huter;Хутер;GMC-9.0;;;;;;;0
AGRICULTURAL;Iseki;Исеки;Sial (U-DX);;;;;;;0
AGRICULTURAL;Iseki;Исеки;T625;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA227;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA235;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA247;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA267;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA275;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TA295F;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TF17;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TF21;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TL;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TM17;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TS2510;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU130;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU135;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU1400;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU1600;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU1700;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU175;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU185;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU1900;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU197;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU200;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TU2100;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TX1500;;;;;;;0
AGRICULTURAL;Iseki;Исеки;TX155F;;;;;;;0
AGRICULTURAL;JCB;;Fastrac;;;;;;;0
AGRICULTURAL;Jinma;Джинма;264E;;;;;;;0
AGRICULTURAL;Jinma;Джинма;JM-184;;;;;;;0
AGRICULTURAL;Jinma;Джинма;JM-244;;;;;;;0
AGRICULTURAL;Jinma;Джинма;JM-354;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1010E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1210E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1270E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1470E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1510E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;1910E;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;5000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;550;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;6000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;7000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;753J;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;8000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;803M;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;8295R;8295Р;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;853J;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;9000 Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;H Series;;;;;;;0
AGRICULTURAL;John Deere;Джон Дир;Посевные комплексы;;;;;;;0
AGRICULTURAL;Kepler;Кеплер;RDT-121E;;;;;;;0
AGRICULTURAL;Kioti;Киоти;CK22;;;;;;;0
AGRICULTURAL;Kioti;Киоти;CK35;;;;;;;0
AGRICULTURAL;Kioti;Киоти;DK551;;;;;;;0
AGRICULTURAL;Kioti;Киоти;DK904;;;;;;;0
AGRICULTURAL;Kioti;Киоти;EX40;;;;;;;0
AGRICULTURAL;Kioti;Киоти;NX4510;;;;;;;0
AGRICULTURAL;Kodiak;Кодиак;B160;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;835;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;845;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;855;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;860;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;865;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;875;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;890;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;895;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;901;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;911;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;931;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;941;;;;;;;0
AGRICULTURAL;Komatsu;Комацу;951;;;;;;;0
AGRICULTURAL;Komptech;Комптич;Axtor 8012;;;;;;;0
AGRICULTURAL;Kubota;Кубота;Aste;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1-15D;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1-16;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1-17;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1200;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1402-M;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1502;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B1600;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B5000;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B6000;;;;;;;0
AGRICULTURAL;Kubota;Кубота;B7000;;;;;;;0
AGRICULTURAL;Kubota;Кубота;G1700;;;;;;;0
AGRICULTURAL;Kubota;Кубота;GB15;;;;;;;0
AGRICULTURAL;Kubota;Кубота;GL-Series;;;;;;;0
AGRICULTURAL;Kubota;Кубота;GT3;;;;;;;0
AGRICULTURAL;Kubota;Кубота;JB11X;ДжейБи11Икс;;;;;;0
AGRICULTURAL;Kubota;Кубота;KL500;;;;;;;0
AGRICULTURAL;Kubota;Кубота;L1;;;;;;;0
AGRICULTURAL;Kubota;Кубота;L1802;;;;;;;0
AGRICULTURAL;Kubota;Кубота;L215;;;;;;;0
AGRICULTURAL;Kubota;Кубота;L2602;;;;;;;0
AGRICULTURAL;Kubota;Кубота;L3001;;;;;;;0
AGRICULTURAL;Kubota;Кубота;Saturn;;;;;;;0
AGRICULTURAL;KUHN;КУН;FB 119;;;;;;;0
AGRICULTURAL;KUHN;КУН;LSB 1290;;;;;;;0
AGRICULTURAL;Lamborghini;Ламборджини;DL25;;;;;;;0
AGRICULTURAL;Lamborghini;Ламборджини;R8;;;;;;;0
AGRICULTURAL;Lamborghini;Ламборджини;Runner;;;;;;;0
AGRICULTURAL;LGMG;ЛГМГ;MT76;;;;;;;0
AGRICULTURAL;LKT;ЛКТ;81;;;;;;;0
AGRICULTURAL;Logset;Логсет;10F GT;;;;;;;0
AGRICULTURAL;Logset;Логсет;10H;;;;;;;0
AGRICULTURAL;Lovol;Ловол;TB504;;;;;;;0
AGRICULTURAL;Lovol;Ловол;TB804;;;;;;;0
AGRICULTURAL;Lovol;Ловол;TE244;;;;;;;0
AGRICULTURAL;Lovol;Ловол;TE354;;;;;;;0
AGRICULTURAL;Massey Ferguson;Мэси Фергюсон;MF 23;;;;;;;0
AGRICULTURAL;Massey Ferguson;Мэси Фергюсон;MF 470;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;Compact 60RC;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;Compact 65LC;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;ECO Max 70RC2;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;M244;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;MB 40R;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;MB 87L;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;MT70R TWR+;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;Nano 40R;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;Quatro Junior Diesel TWK+;;;;;;;0
AGRICULTURAL;MasterYard;МастерЯрд;Terro 60RC2;;;;;;;0
AGRICULTURAL;MaxCut;МаксКат;MC 1000;;;;;;;0
AGRICULTURAL;MaxCut;МаксКат;MC 750;;;;;;;0
AGRICULTURAL;McCormick;МкКормик;ZTX;;;;;;;0
AGRICULTURAL;McCulloch;МакКаллок;M155-107TC;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;D 1550 FD;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;D 1600 FD;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-14;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-15;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-16;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-1601;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-165;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-17;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-18;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-1801;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-180D;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-185;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-20;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-200;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-205;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-23;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-25;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MT-52;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MTX-15;;;;;;;0
AGRICULTURAL;Mitsubishi;мицубиси;MTX-225;;;;;;;0
AGRICULTURAL;Morbark;Морбарк;M14R;;;;;;;0
AGRICULTURAL;Morbark;Морбарк;M15R;;;;;;;0
AGRICULTURAL;Morbark;Морбарк;M18R;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;3930;3930;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;CR8070;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;CS6090;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;CX6090;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;CX8080;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T5;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T7;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T7050;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T8;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T8040;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T8050;Т8050;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;T9040;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;TC5080;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;TD5;ТД5;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;TG285;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;TJ425;;;;;;;0
AGRICULTURAL;New Holland;Нью Холанд;TM190;;;;;;;0
AGRICULTURAL;NOE;НОЕ;NF210-6R;;;;;;;0
AGRICULTURAL;Nokamic;Нокамик;NP-8030;;;;;;;0
AGRICULTURAL;Oxbo;Оксбо;9000;;;;;;;0
AGRICULTURAL;Palesse;Палесс;GS;;;;;;;0
AGRICULTURAL;Patriot;Патриот;T2030;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Волга;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Калуга;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Калуга М;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Кама 7;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Победа;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Самара;;;;;;;0
AGRICULTURAL;Patriot;Патриот;Самара М;;;;;;;0
AGRICULTURAL;Pazzaglia;Пазаглия;FZ 90;;;;;;;0
AGRICULTURAL;Perard;Перар;Interbenne 39;;;;;;;0
AGRICULTURAL;Polar Badger;;YX804-C;;;;;;;0
AGRICULTURAL;Polar Badger;;YX904-C;;;;;;;0
AGRICULTURAL;Ponsse;Понс;Bear;;;;;;;0
AGRICULTURAL;Ponsse;Понс;Buffalo;;;;;;;0
AGRICULTURAL;Ponsse;Понс;Elephant;;;;;;;0
AGRICULTURAL;Ponsse;Понс;Elk;;;;;;;0
AGRICULTURAL;Ponsse;Понс;Ergo;;;;;;;0
AGRICULTURAL;PrimeTech;ПраймТеч;PT-175;;;;;;;0
AGRICULTURAL;PrimeTech;ПраймТеч;PT-300;;;;;;;0
AGRICULTURAL;PrimeTech;ПраймТеч;PT-400;;;;;;;0
AGRICULTURAL;PrimeTech;ПраймТеч;PT-600;;;;;;;0
AGRICULTURAL;Prorab;Прораб;GT 120 RDKe;;;;;;;0
AGRICULTURAL;Prorab;Прораб;GT 750 SU;;;;;;;0
AGRICULTURAL;Prorab;Прораб;GT 80 RDKe;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;Compact 40B;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;MB Fun 450;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;MB25H;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;Nano 40B;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;Vario 55B;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;Vario 55H;;;;;;;0
AGRICULTURAL;Pubert;Пуберт;Vario 70B;;;;;;;0
AGRICULTURAL;RMH;РМХ;Mixell-14;;;;;;;0
AGRICULTURAL;RMH;РМХ;Mixell-24;;;;;;;0
AGRICULTURAL;Ropa;Ропа;Euro Maus;;;;;;;0
AGRICULTURAL;Rossel;Россел;RT-242D;;;;;;;0
AGRICULTURAL;Rossel;Россел;RT-244D;;;;;;;0
AGRICULTURAL;Rossel;Россел;RT-282D;;;;;;;0
AGRICULTURAL;Rossel;Россел;XT-152D;;;;;;;0
AGRICULTURAL;Rossel;Россел;XT-184D;;;;;;;0
AGRICULTURAL;Rossel;Россел;XT-20D;;;;;;;0
AGRICULTURAL;Rottne;Ротн;F14;;;;;;;0
AGRICULTURAL;Rottne;Ротн;H11;Эйч11;;;;;;0
AGRICULTURAL;Rottne;Ротн;H14;;;;;;;0
AGRICULTURAL;Same;Сейм;Laser;;;;;;;0
AGRICULTURAL;Saturn;Сатурн;HSD1G-75;;;;;;;0
AGRICULTURAL;Saturn;Сатурн;HSD1G-80;;;;;;;0
